"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1875808309854494779","Sun Jan 05 07:35:26 +0000 2025","0","Cek LABUBU V2 Have A Seat Bisa Pilih DADA QUQU HEHE SISI ZIZI BABA Boneka LABUBU Bisa Duduk Versi 2 dengan harga Rp61.900. Dapatkan di Shopee sekarang! https://t.co/lYC3sUrZnI https://t.co/IP5MKL2wJE","1875808309854494779","https://pbs.twimg.com/media/Ggg1lGba8AQ_UqX.jpg","","in","","0","0","0","https://x.com/berlianasihota4/status/1875808309854494779","1497574875183329287","berlianasihota4"
"1875807757061980449","Sun Jan 05 07:33:14 +0000 2025","0","Cek (LED &amp; NON LED) Boneka Labubu The Monster ukuran DOUBLE L 50cm dengan harga Rp45.000. Dapatkan di Shopee sekarang! https://t.co/5vD5gBoF3W https://t.co/Ni286UD3t2","1875807757061980449","https://pbs.twimg.com/media/Ggg1JoxaMAEIXVp.jpg","","in","","0","0","0","https://x.com/berlianasihota4/status/1875807757061980449","1497574875183329287","berlianasihota4"
"1875735908223480276","Sun Jan 05 05:30:55 +0000 2025","0","@ATMAITRl ㅤ Itu boneka apa namanya? Yang semacam labubu kemarin itu atau seperti Barbie? Atau boneka roh yang Thailand itu? Ya kalau nggak punya uang dan butuh mendesak juga pasti akan minta tolong orang tua belikan cuma kebetulan kemarin ada tabungan kok. ㅤ","1875776973538222330","","ATMAITRl","in","𝐇𝐀𝐓𝐈-𝐇𝐀𝐓𝐈!   𝖣𝖨𝖠 
𝖯𝖤𝖱𝖭𝖠𝖧   𝑴 𝑨 𝑻 𝑰!","0","1","0","https://x.com/AJANGSAE/status/1875776973538222330","3262921206","AJANGSAE"
"1875613172037816502","Sat Jan 04 18:40:02 +0000 2025","0","sumpah si kiara beli boneka labubu sampe 2 anjir andaikan gua bisa reinkarnasi jd anak kecil lg mending gua tabung itu duit drpd beli mainan ga penting cuk","1875613172037816502","","","in","London, England","0","0","0","https://x.com/mofilaz/status/1875613172037816502","1235602026848858119","mofilaz"
"1875500622746939540","Sat Jan 04 11:12:48 +0000 2025","0","Gantungan kunci aku bukan Labubu! Sementang boneka juga tp bukan Labubu! Gantungan kunci aku si Hedwig! Kalian ngga tau Hedwig? Kureng banget taunya Labubu aja","1875500622746939540","","","in","Banda Aceh, Indonesia","0","0","0","https://x.com/podsceneBNA/status/1875500622746939540","35190027","podsceneBNA"
"1875375423204552831","Sat Jan 04 08:05:31 +0000 2025","0","@kompascom labubu sama lababi sama saja sama² boneka laknat","1875453493022171491","","kompascom","in","Indonesia","0","0","0","https://x.com/IchanzC/status/1875453493022171491","2161027200","IchanzC"
"1875370693627670784","Sat Jan 04 06:39:53 +0000 2025","0","@xobille Serem banget baca2in reply nya mana ada cowo pake boneka labubu pula","1875431942134673577","","xobille","in","South","0","0","0","https://x.com/GelasTakar/status/1875431942134673577","1135653569397346305","GelasTakar"
"1875421048268788089","Sat Jan 04 05:56:36 +0000 2025","0","Siapapun yang bikin boneka grandong labubu ini hits semoga kena azab suatu hari. Ponakan gw ngerengek semua minta dibeliin satu2. Buang2 duit aja boneka jenglot jelek mahal ini asu.","1875421048268788089","","","in","Aldebaran","0","2","0","https://x.com/yogasuud/status/1875421048268788089","1183297844494524416","yogasuud"
"1875400300603101575","Sat Jan 04 04:34:09 +0000 2025","0","kaget banget ada ibu aku kira bawa boneka Pil ternyata Labubu ","1875400300603101575","","","in","Semarang, Jawa Tengah","0","0","0","https://x.com/willywonkapil/status/1875400300603101575","510256053","willywonkapil"
"1875226755122008416","Fri Jan 03 17:04:33 +0000 2025","0","Boneka fuggler lebih serem dari labubu ya anjrittttttttt itu yakin mereka ga pake gigi manusia asli!? ","1875226755122008416","","","in","🐱🐱🇺🇲🇹🇭🐈‍⬛⛰🐶💨","0","0","0","https://x.com/_10HNNY/status/1875226755122008416","554817023","_10HNNY"
"1875001949407596667","Fri Jan 03 16:29:05 +0000 2025","1","@cboemgiu Suka pake bangeeeeet. Kamarnya full boneka terutama my melody suka labubu jga https://t.co/DTWxIWYl58","1875217831245251052","https://pbs.twimg.com/media/GgYcreSbIAAnKQD.jpg","cboemgiu","in","Loire 🍫. Scoutz' ⚜️","0","1","0","https://x.com/hirungkit_/status/1875217831245251052","1450785664748834817","hirungkit_"
"1875138625886937440","Fri Jan 03 15:22:28 +0000 2025","0","Boneka Labubu - Pop Mart 14th Anniversarry Limited Edition Rp14.975.000.- https://t.co/aoCt44uIeE my airdrop Knetz Coretax #WhenThePhoneRingsEp11 #sampahaquabikinbanjir Belanja Serba 25ribu #sstvi #ferditayfur 4","1875201065249112080","","TukangLaundry10","in","Karawang","0","1","0","https://x.com/TukangLaundry10/status/1875201065249112080","1689657398452174849","TukangLaundry10"
"1875138625886937440","Fri Jan 03 15:21:35 +0000 2025","0","Boneka labubu 30 CM murah Rp15.500.- https://t.co/hqOafJpckf #INDvsAUS #EndAbductionsKE Amanda Polisi #g4yeng Gultik Mulyono SIM C Akatsuki I Got my airdrop Knetz Coretax","1875200845413077175","","TukangLaundry10","in","Karawang","0","1","0","https://x.com/TukangLaundry10/status/1875200845413077175","1689657398452174849","TukangLaundry10"
"1875166819096625565","Fri Jan 03 13:06:23 +0000 2025","1","plisss yg suka (pernah beli) boneka ambalabu alias labubu ituuuh replaaayyy ak mo minta isi kuesioner huhuhu bwat penelitian aku seng pls pls","1875166819096625565","","","in","","0","0","0","https://x.com/dailymici/status/1875166819096625565","2383582693","dailymici"
"1875153401472049497","Fri Jan 03 12:16:04 +0000 2025","0","@orenjjiee boneka se kiyowo itu masa Labubu","1875154157046534531","","orenjjiee","in","","0","1","0","https://x.com/najiseong_/status/1875154157046534531","1208054849016721410","najiseong_"
"1875151544880185709","Fri Jan 03 12:05:41 +0000 2025","0","Kalau kamu mau tahu mayoritas masyarakat Indonesia kaya gimana coba tutup X dan makan di warteg. Sebenar-benarnya masyarakat kita itu. --- Konteks: barusan ada yang bilang: Labubu itu boneka iblis.","1875151544880185709","","","in","","0","1","1","https://x.com/jendelaa_/status/1875151544880185709","791114064","jendelaa_"
"1875115327371305312","Fri Jan 03 09:41:46 +0000 2025","1","#Boneka #Labubu POP MART THE MONSTERS Lazy Yoga Series Figures Blind Box Action Toys Figure Birthday Gift Labubu dengan harga Rp179.000. Dapatkan di Shopee sekarang! https://t.co/pTjglHN1ZT https://t.co/At9AHOu3Cl","1875115327371305312","https://pbs.twimg.com/media/GgW_c_BbsAATUIx.jpg","","in","sukabumi. indonesia","0","0","0","https://x.com/cryptoAng3l/status/1875115327371305312","1358315140744028161","cryptoAng3l"
"1875111235940937962","Fri Jan 03 09:25:31 +0000 2025","0","[50.0% off] Halo teman-teman! Lihat nih BONEKA LABUBU BERANAK dengan lampu LED yang super lucu! https://t.co/DuBvZdclxY","1875111235940937962","","","in","","0","0","0","https://x.com/SRaywhite/status/1875111235940937962","3067883978","SRaywhite"
"1875058008528687397","Fri Jan 03 05:54:00 +0000 2025","0","Bukan hanya Disney kalian beli boneka labubu aja ikutan nyumbang Israel . Itu yang owner-nya Khan donatur gede disitu","1875058008528687397","","","in","Surakarta, Jawa Tengah","0","1","0","https://x.com/my_ibuk/status/1875058008528687397","1623328263929237505","my_ibuk"
"1874728469772619800","Fri Jan 03 04:10:54 +0000 2025","0","@ClubofRebs berasa kek megang boneka labubu","1875032063105261949","","ClubofRebs","in","𝖝. 2OO1 ","0","1","0","https://x.com/yunjlin/status/1875032063105261949","989526264179376130","yunjlin"
"1874833703278678354","Thu Jan 02 15:02:42 +0000 2025","0","Temukan Labubu Baby Mini 10cm Have a Seat Blindbox Boneka The Monster Labubu Gantungan Kunci seharga Rp24.800 - Rp31.800. Dapatkan sekarang juga di Shopee! https://t.co/T97WnhAfuB","1874833703278678354","","","in","Bandung","0","0","0","https://x.com/Kresna061/status/1874833703278678354","1371115072836169731","Kresna061"
"1874787445046391239","Thu Jan 02 11:58:53 +0000 2025","0","WTS LABUBU V2 SECRET - Duoduo Boneka masih sealed Open card aja box buka bawah ORIGINAL 1000% hasil war Shopee 2 Jan 2025 kemarin DM yaa!! #warlabubu #labubusecret #labubushopee #popmartshopee https://t.co/OcTFZCdDjC","1874787445046391239","https://pbs.twimg.com/media/GgSVPeUbEAExKFX.jpg","","in","","0","1","0","https://x.com/funwithkimberly/status/1874787445046391239","1025325106325680129","funwithkimberly"
"1874776719170965824","Thu Jan 02 11:16:16 +0000 2025","8","Akhirnya boneka labubu yg udah bulukan kita sebut saja si @Manuk_Emprit76 diringkus karena kelakuannya yg meresahkan. Empret... Empret disentil juga mokat lu https://t.co/hREZ74RYsa","1874776719170965824","https://pbs.twimg.com/ext_tw_video_thumb/1874776692805566464/pu/img/piYdwYfzZ3wXOset.jpg","","in","Kandahar","0","1","0","https://x.com/Rizieq_Sangean/status/1874776719170965824","172158648","Rizieq_Sangean"
"1874775171246211499","Thu Jan 02 11:10:07 +0000 2025","0","Para kolektor merapat! Promo Boneka Labubu di official Pop Mart Store Shopee harganya cuma 200 ribuan aja! Siap-siap war nanti jam 00.00 jangan sampai ketinggalan ya. Koleksi langka gini cepet habis! https://t.co/PvKLeFU0QT https://t.co/qrZfC51eV4","1874775171246211499","https://pbs.twimg.com/media/GgSKFH1bcAAXRd9.jpg","","in","","0","0","0","https://x.com/midnightfortuna/status/1874775171246211499","1835181419230117891","midnightfortuna"
