"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1837680862747627533","Sun Sep 22 02:30:34 +0000 2024","6","Bubu Labubu Buu . Hai #SahabatBahari Eh eh bubu ini berbeda dengan boneka hits saat ini yaa. Bubu adalah salah satu alat tangkap ikan ramah lingkungan yang terbuat dari potongan bambu. Bubu biasanya dipasang di dasar perairan untuk menangkap ikan demersal lho. https://t.co/CNPSpcIRBX","1837680862747627533","https://pbs.twimg.com/media/GYDA9BFbcAANB5f.jpg","","in","Indonesia","0","1","0","https://x.com/kkpgoid/status/1837680862747627533","2493957026","kkpgoid"
"1837673980532347365","Sun Sep 22 02:03:13 +0000 2024","0","Cinta kakek ini luar biasa ya. Anak w minta labubu mau dibeliin aja padahal w ga ikhlas boneka kecil mahal begitu.","1837673980532347365","","","in","Seoul, Republic of Korea","0","0","0","https://x.com/fntzoo/status/1837673980532347365","67590121","fntzoo"
"1837662053978591437","Sun Sep 22 01:15:50 +0000 2024","0","Cek BONEKA CUTE ANIMAL LABUBU POPMART WIFIE RABBIT BEAR dengan harga Rp75.000. Dapatkan di Shopee sekarang! https://t.co/Yl0c5EhPON https://t.co/OQwgqmCgwC","1837662053978591437","https://pbs.twimg.com/media/GYCv5eGa4AABiUT.jpg","","in","","0","0","0","https://x.com/GajahJaya/status/1837662053978591437","1479757187803009024","GajahJaya"
"1837654822843306334","Sun Sep 22 00:47:06 +0000 2024","0","Boneka labubu yang viral ada di shopee https://t.co/OCDyrcQ3zi t. Jawir minggir lu miskin big L iphone 15 pagii vini viral slamet https://t.co/Bx7sOLWNXV","1837654822843306334","https://pbs.twimg.com/media/GYCpUcSb0AMq3tM.jpg","","in","","0","0","0","https://x.com/cipalipali/status/1837654822843306334","1816824128852373504","cipalipali"
"1837630543133016298","Sat Sep 21 23:10:37 +0000 2024","2","iniiiii timeline gw labubu semuaaaa tolong gw lagi galau malah ngeliat boneka barong","1837630543133016298","","","in","Republic of the Philippines","0","0","0","https://x.com/rohpercival/status/1837630543133016298","1533141462564892673","rohpercival"
"1837613471829316047","Sat Sep 21 22:02:47 +0000 2024","0","Nyokap : lu ga iyeng beli boneka lalabu? Gue : hah? LABUBU WOY ","1837613471829316047","","","in","Caratland","0","0","0","https://x.com/natadecoco_17/status/1837613471829316047","1253059596","natadecoco_17"
"1837478719520493838","Sat Sep 21 18:33:53 +0000 2024","1","@haekuss @BosPurwa Not really remember kericuhan di Gandaria City Jakarta karena kehabisan boneka Labubu? Bukankah mereka jg org2 yg gaji nya lebih tinggi dari UMR jogja?","1837560900112601197","","haekuss","in","Indonesia","0","2","0","https://x.com/callmenich1/status/1837560900112601197","1397557208980750342","callmenich1"
"1837556904341737778","Sat Sep 21 18:18:00 +0000 2024","1","Random banget mas @SxNmja tiba-tiba hadiahin aku boneka ini ditengah gempuran labubu https://t.co/2eu2krLcu6","1837556904341737778","https://pbs.twimg.com/ext_tw_video_thumb/1837556873220050946/pu/img/8ePSIo2Sm8voVdDs.jpg","","in","♡ 𝗩𝗜𝗜𝗜 - 𝗘𝗱𝘄𝗮𝗿𝗱 ♡","0","1","0","https://x.com/sugarpleums/status/1837556904341737778","865648130","sugarpleums"
"1837529693027029380","Sat Sep 21 17:53:31 +0000 2024","0","@bragazka eh sakaa tau boneka labubu gaa","1837550742523334673","","bragazka","in","","0","0","0","https://x.com/pohanannisa29/status/1837550742523334673","1744679313277108224","pohanannisa29"
"1837520386113917247","Sat Sep 21 16:55:53 +0000 2024","0","@hwanrius10 Kei gue ga tau labubu itu boneka apa? Pls jelasin","1837536236720074858","","hwanrius10","in","junghwan","0","0","0","https://x.com/asahidayhwan/status/1837536236720074858","1618144080793571328","asahidayhwan"
